KD_Akari_20x20_V1-B20-P6,1,20,6,20,20,2035,..2.#..#....#..#.1........#......3.............##..2#.......#.....1......#.....##.....2.4..#.#.....1...##.1......#.##....1#.1..........#.2#..0................#..........#1..........................................................1#..........1................2..1#.#..........1.##....11.#......1.#2...#.....#.1..3.#.....#0.....#......#.....1.......1#..2#.............#......3........1.1..#....3..2.#..,1001001010000100100100100000000100100000000000100010010000000000100010000001000000000101010000000010010000001000000001000001001000000000000000000000000000000100001000000000000100000000000000100000000000000000010000000000010000000000000000100000100000000000000110000000000001001000001000000001000001000000100001001000000000000000000100000010000000100010010000000100000000001001000010010010000101001001
KD_Akari_20x20_V1-B20-P7,1,20,7,20,20,2038,##.2.......#.1.........#.......#.#.....2.3.......1........#...#2#.......#11.....#......#2.....#.#.2....3...1..........##........#............0##.#2.#....#.12....#...2...2.10.............#.........1..#...2........................#...3..#....#.1..........##...........1......#..3..##..................##..2.1.......0..31......#.....#......#..#...3..2..##....3........#.......2#....#...#...1......#.....,0010100000001000000101000000010000000010100100000000001000000100000010000000001000010000000001010001001001001000000000000001000000000000100000000001010000100001100100100010000010000000010010000000000000100000000010000000000100000001010000010100001000000000100010000000000010100100000000000000000010000010100001000001001010000010000000001001000101001000010001000000100100000000100010000100000001000001
KD_Akari_20x20_V1-B20-P8,1,20,8,20,20,2038,......#.#..2...1.#...2..1#..0.........2.#......#....#............21.............1.....#...........#......3.#..#.1.#.2.#................##..3..1..#..0#....2..#..2.........1.1.....0#.....#..###.1..............#.1##..#.....#0.....#.2.........2..#..3....#1..#..1..#..0#................#.#.#.1.#..#.#......1...........2.....#.............12............#....#......2.2.........0..#1..2...2.1...2..#.#......,0000100100101000101010100010000000100000000001000100000000101000000100000000000000000100000010000000010000101000000101010000010000000000001010010000000010010001000000000100001000001000000100010000010000100000100000000001000001000010000000001000100001001000100101000100000000000000001010000001010000101000000100000010000000000000000010000001010000000010001000000000010000000100010101010001010010010000
KD_Akari_20x20_V1-B20-P9,1,20,9,20,20,2039,...##....#..2..###.......1...0...#.2.3..12....0#..#....0....#.......#..........##2#.....1.#.3......#........#.........2..#......#...#....#..#...2.2..........#...............1###.....2.2.............#1#0.............#.2.....####...............2..........2.2...#..#....2...#......3..1.........#........#......#.3.#.....####..........#.......#....#....#..#1....3#..2.#.3...#...#.......1##..#..#....1#...,0100010000100100000110000001000010101010001000001000000001000100000000100000000000000010010101000000010000000000100000011000100000000001001001000101000000000000001000000000000001001001000000000100000000001000000000001001001000000000000001000100000000001010001000000010000000010001100000010000000000100000100010100100000000000000010000000010001000000001000001001001010100000100001001000010010000100001
KD_Akari_20x20_V1-B20-P10,1,20,10,20,20,2040,...#.#.##...#.....1.1........2......2..........1..##...3#....11#.....2......2..1..2.#.#........#.........#.....2..#....#........0......1....#.......1........#.1..1..2..1..3##.....#..#......##.....2.2..2.2.....##......#..#.....1##..2..3..1..1.#........#.......#....#......#........2....#..4.....1.........#........#.#.2..1..1......#.....##2....##...#2..#..........2......#........#.#.....#...12.2.1...,1000101001000000100100000001000000010000001000000100001000101000000010000001010000010100000100000001001000000100100100000000010000000100000100000001000100000000010010100010000010000000000010010000010110100100000000100000000100000010100100100000001000000010000010000000100001000000000010010100000001001000000010000010100000001000000100000001010001000010000000100010000001001000000010010000001001010001
KD_Akari_20x20_V1-B20-P11,1,20,11,20,20,2041,.1...2#.....#.............2..#.....#...1....0##....2...1...............#...1.....#11...#...#2....1.........1.2.......1.#......#.....##...####...#.3.2.1...2#......3##.......#..............#......#...1..#...#......1..............2.......##2......#2...#.#.3.3...##2#...##.....0......2.#.......1.1.........0....21...#...##1.....1...#...............#...1....##0....#...2.....2..#.............#.....#2...1.,1000100001000000000100000101000100000000010000000010010010000010000000001000010000000010010000010001000100001000100000100000100000010010000000100101010010000010010000100000001000000010000000001001000110001001000000000100000001000000010000100100000100101010100000000100100000010000010000010001000001001000100001000100000000000001000000000010001000100010000001000001000010001010000000001000001000010001
KD_Akari_20x20_V1-B20-P12,1,20,12,20,20,2041,....#.#......1.1......#.....#..1.....#..2...2..#....1..#...2.......#....#........1.......#0.......1..#..#...3###...2..2...3....#....#....#..#..................#.1#...#......#...12.......#.#..3.#............#.3..#.#.......#1...1......#...##.1..................#..#....#....2....4...3..0...####...#..2..#.......#1.......#........0....#.......2...2..2....#..1...2..#.....#..3.....#......#.#......1.#....,0010000000001000010010001000001000010001010000100100010000100000100000010000000010000000100000010001001000010000100001000101000010000001001000000000000000000100000010000001000000010100000000101000001000100001010000000100100001001000000000000000000000000000010001000000000100001010101000010000100001000000000000010000000100001000010000010000010000101000010000101000100000101000000100100000000100100100
KD_Akari_20x20_V1-B20-P13,1,20,13,20,20,2041,...#..1......2..#....4...#........#...4...3....1....#....#...........1#...........#....1....#....2.....#...1....1...#......#.....31.....1...#..................#....#.2.##0#.#.3.......3...#....1...#.......#2.#1..##.#1......#..............#..1.#..#1..1#..##..0.1.....#........#........3#..1....#..##..........0....0.........#..............1...#..2.2..1#..#.3..2..2...##......##...#.#...#..........2...1,0100010000001010001010100000001000000101010100000100000100100000000100000000010000001000001000001000000000100100010000000000000010010000010000000000010000000000000101010000101010000010100010000001000000000010001001000000100001000000000000010000100100001001000000010000010000001000001000100001010001000001000000100000100000000000000000010000001001010000101001011000100001000001000001000000000000100010
KD_Akari_20x20_V1-B20-P14,1,20,14,20,20,2041,...1..#...1#..#...2.2..#.......#3..#1............2...........#.....##...##....#1.#.......#....2.....0...2.3..2.#...........#.....#....3....#.3.1............0...##...#....1.....#...1.......##1..#2#.2....#.#2#..1##.......#...2.....1....2...##...2............#.3.#....2....#.....#...........#.2..#.2...#.....#....#.......1.#0....#1...#3.....#...........#............#1..3#.......0..2.2...#..#1...#..#...,1000100001001000100101000001000001000010000000001000100000001000000001000010000000000010000100000001000101001010001000000100001000000101000010100001000000000010000010000100001001000000010000010000100110010000100000100000001001000010000100000100100000000000010100010010000001000010000001000101001010001000000010001000000100000100001001000000000000010000100000000100001000010000001010001001001000010001
KD_Akari_20x20_V1-B20-P15,1,20,15,20,20,2042,#......1....#1...#.#..2.1##.##..........#...1....1..4.#...2........###.4.#...............#...1...##...1......#........1.1..#1...1#........1.#.4.............0..#...4.........1..#.#..............#####0..####1#..............3.#..#.........4...#..0.............4.#.#........#0...1#..1.#........#......#...2#...1...#...............#.4.###........2...#.#..1....1...#..........#2.2##.2..#.#...11....#......#,0000010001000010001010010001000010000000001000001001010001000000100000101000001000000010000100001000100000001000010000010010010000000001000001010000000000000010001010000000001001010001000000000000000000000000000000001000101001000000000101000100000000000000101000001000000000100100000000100000010000011001000010010000000001000001010000010000001000101001000001000000000100001000100101000100001001000000
KD_Akari_20x20_V1-B20-P16,1,20,16,20,20,2042,.3...0...11..0........##............2..1.....#........0...#..1.2....0#....2##.2....#.#................02.#.1......##.1.##......#.4.#.....................1#...........#.##.#....#...1..........2.#..1..11..1..4.#..........1...#....1.0#.#...........##.....................#.3.#......#0.#.#2......#.#.2#................1.#....2.###....1#....#.2..#...#........#.....#..3............##........#..11...#...3.,1010000010010000100001000001000000000010000100000100000010000010010000000100010100000000000000100000000010100100000010000001000010100010000000000000010000000000100000000000010000010000001000001010010000100101000100000000100000100000000000010100000010000000000000000100010100001000000100000010010100000000010000000000001010100010000000100100000100000010000010000100100000000000001000010000100100000101
KD_Akari_20x20_V1-B21-P1,1,21,1,20,20,2043,.##......0....1..#....#.........1......21.3.1....#.....#.2##....1..1..#0..........#..........#..11..#....#.1....3.3.........3....#...........2...3...#....#.2......#.....#.............2.....#1#0#...#.0#.#...##2##.....1.............1.....2......1.1....0...#...1...........#....2.........#.#....1.#....1..#1..4..........1..........1#..1..1....##1.1.....2....#.#.##......1.........#....#..#....#......#1.,1000100000001001000100000000001000000010010100010000010010000010010001000000010010000000000010100001000010100001010010000000010000000010000010001001000010010100010001000010000000000010000010000000100000010000000000100010000000001001000001000010000100001000100100000100000000100000000100100100010100001000010100000000000100000010001000100100000100001000100000100100000000100000000010001001000000010001
KD_Akari_20x20_V1-B21-P2,1,21,2,20,20,2043,.....#...0.......1..#..3.........2.#...........##...2#.1....#...1...............1...#...#...#....2........3.3.#............#.##..........#0......#.2##.#.#1....#.#.......##...#....0.....#.2...........#..#1...#.............2.......3...........#.4...#..#..........0........#.1.2........20.....#1.....#.........#...........2..#..2##.......#11..#........#2..........3...#..................#0..#.#.#...2..#,0001000100000100000100101000000000100100100000000001000010000001000000001000000001000010001001000010000001010100000001000000000010000000000000010010001010010000000000010000010001000000000010000000000001000100010000000000100100000010000000000010100001000010000000010000000100000010000000010000001000010001000000000000010001001000001000000001000001000000000010001010000000100000000001000001010100010100
KD_Akari_20x20_V1-B21-P3,1,21,3,20,20,2043,......##..1.............2........3#........2...1..#.#.3.3.....##........#...##...........#........2..#3....#..2..........2.................#..##.....#.2..#..2.0.......3..#.........0.#..2..#...#..2........2..#...#..#..2.#.........4..2.......#.2..#..3.#.....##..#.................2..........#..#....3#..2........#...........2#...#........##.....3.3.#.1..3...2........#2........2.............#..##......,0000100001000100000000010000000010001000001001000001010101000100000100000010001000100000001000000001000100000100000001001010000000000000000000000001001010001000001000001000000001000000100100010010000100100100010010010010000000001010000001000101000101001000000000000000000000000101001000000010000010001000000001000000010001000100000010000010001010101001001001000001000000001000100000000010001000010000
KD_Akari_20x20_V1-B21-P4,1,21,4,20,20,2044,.2..#....2.#.2..#.....#......#...#.....2..............1#2.3.2.2#........1..#0.....##....#..........#..#...2..1##........1#....2#..2..12........0.........#......#....#.........0.........#1.......#...##2#...#.......2#.........1.........2....3......1.........#........11..#..##....##........##1..2...2..#..........0....##.....01..0........0#.#.3.2##..............2.....#...#......3.....1..#.3.#....#..2.,1010000010101010000100010000000100001000001000000000000001010100000001000010001010000010000010000000000100010000010000000000010001010001000010000010000000100000010000001000000000011000000000000100100000001010000000000001100000000000010000100000010000000010000100010001001000010000000010000000100010100000001000000100000101000100001000000000101000000000000001000001000010000000100010000101010100000101
KD_Akari_20x20_V1-B21-P5,1,21,5,20,20,2044,.1...1..#..1..#........................#..........#..2.4.......3..1..#..##..3.....4....#.....2#.....#...1..#...#.......1..###..2...#....#......3....##...###....#....##.#..31......#..1.........#...1......#...1.........#..#......##..#.##....#....1#1...##....3......#....1...#..###..#.......#...2..#...#.....#2.....#....4.....3..#3..1..1..3.......4.#..#..........#........................#..#..#..#...#.,1001001000100100000100000000000000010000000000000100101010000010100100010001000101010000000010001000001001000100010000001000001010000010000100101000000100001000000100010010010000001000000000010010010000100100100000000001000000100100100010000001000010000001010010000100001000100001000000100001010001000001000100000000101010001000100010010100000101010010000000000000100000000000000010000010010001001001
KD_Akari_20x20_V1-B21-P6,1,21,6,20,20,2045,#....#....3.#......#..3.........#...2.............##...3#.3..2#.......0..##.......#..#...#...#.........2.#1......##2...#...2###.4...###.....##....##....#.........#.....#..#.3......3.##.....#2....#........0....11.....11.#......3.#..#.....#.........#....##....##.....1##...3.###1...#...###......##.2.........#...#...2..#.......31..0.......12..#.1#...#1.............2...#.........3..0......#.#....#....#,0010000001010000100001000000001000010010001000000000001001011000010000001001000001010010000100100000000010001000000010000010000101000001000000010000100001000000100010000010101000000100001000010000000110000000100001000010000001010010000010010000001000010001000000001000010010000100000100000001000100000000010010000100101000001001000000100001101001000000000001000100100001000000001000010000101000000100
KD_Akari_20x20_V1-B21-P7,1,21,7,20,20,2045,........#..##.20.........2.1#..........#....1#.##.3.#.......#.1.....#...#.....2...1..12.......#11.....#.......#..2.2#..02.#...1.............#.#...........##...........1........2.........##.......##1#..11#1.......#2.........#........#...........30...........#.#.............#...2.##..1#.2..#.......#.....1##.......22..#...3.....#...#.....#.2.......1.#.1#.#1....#..........#2.#.........#2.##..#........,1000000000100100000100001010000000100000001000000101000000100000010000100001000100010001000000000100100000100000101000000100100000000001000000000100000000001000000000100000000100100010000000000100000110000010000000000100000010000000010000000001000000000010000000001000000000001010001001010000010000000100000000001001000110010000010000100000010000001010000000010000010000000101000010000010010010000000
KD_Akari_20x20_V1-B21-P8,1,21,8,20,20,2045,##....1.1#11.1....##...#............#....3......#..#......3.#........##........2.#...3...##...#...#..1..3..#.#1.#..4..#....#.....01.....#...#..................0##...1........#...1#........#1##................#1##........#2...#........1...1##..................#...#.....#1.....#....1..4..1.#1.#..#..#..#...#...##...3...#.#........##........3.3......2..#......#....1............1...##....1.####.1....##,0001000100001000100001000000001000000010100001000100001000010100000000000000001010001010000000010000000101001001001010010100000100000001001000000000001000000000000100000100000010000000010000000000001001000000000000100000001000000100000001000000000000100000000001001000000010000010000101001001001010001000100000000101000101000000000000000010100001000100001000010100000010000000001000010001000010001000
KD_Akari_20x20_V1-B21-P9,1,21,9,20,20,2046,.2.#..1......1..2.2.......#.##1#.#.........1............#....10....2.2#.2....0#..........##...............#......#...........2...0#...#.....#0................1#.##..............##...1#.1#.2..2.#3.#1......#....##....#.......#...2....3...1....#....2.#..3.#....1.......#......#.......2......10##......#..#.2............#.2.....0#.#2..##.11.........#........#......#......3..#......#..#...2#......#2...#.,1010010000100010010100010001000010001000010000000100000000100000001010010100000000010000000000001000010000000010000001000010001000000100001000000100000000000000000000000000001000000100100100101001001000010000100000101000000000100001010000000000100101001001000001000000000100000010100100000000000010000010000010000000010101000010001001001000000100001000000000100000010001000010000000001000100000010000
KD_Akari_20x20_V1-B21-P10,1,21,10,20,20,2046,........#..#.....3...##1..2...1.....#.........##......2.#.#.0..........2.#....#.......2...##.....#.1.1..0.....##.3.....#.2#....................##.#..3...2....0.....11#...#.....1.#.##.......#.....2..1..#..#.....3.......##.2.#.....#...###.....#....2...#..#.20....................##.#.....#.1#.....#..3.#.#.....#1...2.......2....#.#..........#.#.2.3......##.........2.....#...2..2##...#.....#..#........,0000001000100000101010001001000000100100010000000001000100010000001000001000100000010000010001000010001000100000001000001000000000000100000001000100101000000000000000000100010000000000100000100000100100010000010000010000101000100010000001000000010001010010001000000000000000010000000000010000010001010100001000100000001010010000000001000000000010100000000010000010010000001001000101010000010001000000
KD_Akari_20x20_V1-B21-P11,1,21,11,20,20,2046,.....#......0#.2.#...2.#.3.#..........3.#...3..2..2##...1.....##....#...#...#.#.#......#.........#............##2.....3##.....#1...#.#......0.1#.#...2...#.#.22...#..##.........#.....1..1......#..............2......#..1.....2.........3#..#...##.#.#...#...#.2#.1......#.3...##.....#0#.....##2............3.........#......2.#.#...#...#....##.....1...#10..#..#...#.3..........2.3.#.3...#.2.#1......#.....,0001000100000010101010101010001000000001000101001000000100101000000100100100010000010000000010000010000000010000000001000010000001001000001000000010001000001001000100000001000001000100100100000000000000000010000001001000001000000000100000001001000010000101001001000001010000001000001000000000000000010100000001000000010000100010100010000001010010000001001010001000000100000101010101010100000010000010
KD_Akari_20x20_V1-B21-P12,1,21,12,20,20,2047,..#...#..#2..0...#...4....1......#....4...#..............#..........#..0...........4.#1..##..#1.1...#.....#..21..#.....#....#.#1....##.1....##................##2....###....1##....1.........##..................#0.........#....##1....##1....0##................##....1.##....#2.#....#.....#..##..#.....#...2.#1..##..2#.3...........1..#..........#..............#...4....0......#....4...#...1..#2..0...#..,0100010010010000101010100000001000000101010000100000000000100001000001000100000000101001000010010000000100001001000000001000010001000010000100000001000000000000010000000010000000101000000000001000000000000001000001000000000010000100000100000000000000000100000010000100001000100001000000000000000010000000100100001001010000010000010001000000010000000000001000101010000000100000010101000100100100001010
KD_Akari_20x20_V1-B21-P13,1,21,13,20,20,2047,...#...1..#.#.2...#..#2.#.............#......1....2.1.##....1.#.....#....1....2.#...4..#..1#...1#...#....4.........#..........#.##...#..2..1.....#.#1...........##...0..##........#....##....2#.2..#.....3..#.#...#.1.....#0....#..2........2............#.1....#.......2..#2..#...2.....###.#......2##....13.##..........#.............#.1.2.#1................#....#........1...#.#....22....2.1......0...#...,0010100010000101000010000100000000000000001000010001000000100100100000100001000100010100100001000000000010100000000010000000010100100001001010000010010000000000000000010000100000010100000010000100001000100100010100001000010000100000001001000000000100100001000000010000010010000001100010001000000100000100000000001000000010000000000001000000000000000010000100100001000010010000100100100010000000100100
KD_Akari_20x20_V1-B21-P14,1,21,14,20,20,2048,..........2....#..#.#.2..11..#.2.....#...##......#...2#..1#..........#..#.2.....0.........2...........#2..#..#........1...3......#21..#...1....#.................#....#.............#...2.2..1#..#2.###..###.3#..11..#.2...#.............#....#.................#....2...#..#2#......3...#........#..#..##...........2.........0.....#.#..1..........21..#3...#......1#...#.....#.#..20..#.#.#..#....2..........,0000010000010000010001010000001000100010100000100000100010000010000000010100001000000000010000100000000010000010000000010101000000001000010000100000001000000000100100000100000000000100010100000001000000001000100100100010000001000000000010010000000001000000010010100000000000001010000000000100000100000000010000100000000001000010100000000100000100010000010000010100001001000000101000100000100001000000
KD_Akari_20x20_V1-B21-P15,1,21,15,20,20,2048,......##1..##1.......#.2............2.#.#..................#.12.4.#..#1..#.3.##..#.#.3#......##.#.1..#......0..2......#..#................#......#........#.....#2..2...2..#...#..#1......#.1###.1............#.###1.#......0#..#...1..#...3..##.....#........2......1................#..#......1..#......#..0.#.3#......0#.#.1..##.#.#..11..#.4.##.1..................2.3.#............#.3.......###..1#1......,0001000001000000100010100000000001000101000010000000000000001001010010010010100000101000000000010001000001000010001000000000000000010000000001000000100000000010000101000100010000000100000100000000000100001000000010010000000000100100001010000100000000000100001000000000100000000000100001000010001000000000100000000001010000010100100100101001000000000000000100001010000000000100010101000000001000000010
KD_Akari_20x20_V1-B21-P16,1,21,16,20,20,2049,................1...#..#.2..##.......1..#3.#.##3....1#...#.......#..........2....2....###..3.....1....###..0....#....#.0..#..1....1#1......#...2........0......1..#.........1..2.2#.#........#0....#.1....3.#....2#........#.#1.1..#.........#..#......#........3...0......##1....#..#..1.0....3....#..1##....#.....3..##0....3....2..........#.......2...#1....###.#.3#..#.......#2..0.#..2...1................,0000010000000000010001001001000010000001001000001000000010100100000100000000010010010000001010000000000001000001000100000001000001000100000000100001000000000100000010000000001010010010000000001000000001010000100000000100100001000100000000000010000000000001010000001000001000001000000000101000001000101000000101000000100100100000000010000010000100000001000101000100000100001000001000100000000000000001
KD_Akari_20x20_V1-B22-P1,1,22,1,20,20,2050,.....#........1......1..##........##..#......3..1..1..#.........#.#......2.2.....2.......#2.......2........2....2..........0............0....#...#1..##..1#...2.#2...#1......##...###...#..........#...##...#..........1...###...2#......#0...##.#...##..13..##...#....0............#..........2....2........#.......#1.......1.....#.#......2.#.........3..2..#..#......1..3#........#2..2......#........#.....,0100000010000001000000010000000100001000000010100100010100000100010000100010001010000001000010000001000000100010010000000100000001000000001000001001000010000100001000000100000100000100001000000000001000010100000000001000000010000010000000000000000010010001000001000000001000000010000000100100010000000000000100001000000001000100001000100010000010100100010100001001000010000000100100001000000100000010
KD_Akari_20x20_V1-B22-P2,1,22,2,20,20,2051,..#..11......#1..#...3....###..2##....3........1....#.............................3.#..........2.3..##.#.2.1....2.#.#.##1....#........#....#.#......#..#......#..1....1..11..#....#.....#.1#....1#.1........1.##....21.#.....#....#..#1..#....#..#......2..#......2.1....#........#....##2.2.#.3....1.#.#.#0..#.#..........2.#.............................#....2........3....##2..###....3...#..1#......#1..#..,0100100100000001001010100000001000000101000001000001001000000000000100000000000001010000000010001010001010100000010101000100000010000000001000000000010000000000000000010000100000000100010000100000100000010000000100100010100000001000100000000000000100100000000101000000000000000010000010101000010100000101000100000000101000000000000010000000000001000001001000001010000001000000010101001000100000010010
KD_Akari_20x20_V1-B22-P3,1,22,3,20,20,2051,....1..........1..........#......1.......3....#......#....#.2...#.#..1#..3.1...2.....2.4.#1.#.#......2.#.....#1.....1.2........#....1.......#.2....#1..##....2.##..#.1#......2#.2..#.2................#.........#..#........##....2......1....2#......#......#.......2...##2....1##...#..........##............#.#.#....1.#.#...##..##........##..#1.2.##....2#....13.2......3.0....#.2.......#....#....0....#..,0001000000000100001001000000001000010000100010000100000010010100010100001010001000000010100101000000101000010000100001010000010000100010000001010000010000001010000010000000100100001000000000000100000101000000000000000010000001010000001000000100000000010000001010010000100000001001000000010000100000000100001000100000001000010000010000001000101001000000001001010000100001000100100001000100001000010010
KD_Akari_20x20_V1-B22-P4,1,22,4,20,20,2051,1........#.....#...#.1...###1...4.#...#............#..##.......1...#.....#..1...#.#..3.#2.....2......3#.#...#......#..#....#..2#.2.3.#....#..#........#..#.2#.1...1...#..#....#1..#........#...#.#.....11.....3.#...2........#..1#....1..#...#...#.22.#..#........4..#....1.2.#.#0..1....#..#......#...2.##......2.....12.#..2.#...#..#.....2...#.......2#..#............#...#.2...####...#.#...2.....1........#,0000000010001000001010010000000101010000000000010000100010000010010010000010001001001010010000010000100100010001000010000100010010100001000000000010000100100100010010010000010010010000001001000010000000000001001001000000100100100000100100100010010010000000010100001000010100000010000100100000100010000000100010000101001001000100000100100100000100000000100000000000101010000000100101000100000100000000
KD_Akari_20x20_V1-B22-P5,1,22,5,20,20,2052,...1#.1..#......1.....#.......#1...1.......#....#.#.......2.0...3.3...##.....#.2.1..............3..#.....##..#....#...........##...#.#2.#..#.........3.2.#.......1.#..2#..#......#...###....###.3.#....#2....#.3.###....#20...#......2..##..#.1.......#.#.#.........#..4.##.2...2#...........#....1..##.....1..2..............1.1.#.....##...2.1...0.1.......2.#....2.......1...##.......#.....#......2..#.#2...,0010000010000001001010000010000001000100010010000101000000010001010100000000101000000010000000000100010000001001000010000000000001000001000000000010001010100000001001000100000010011000000100010100010000100010100010000000100001000010001001000001000001001000000000101001001000000001000100001000100000100100000000000100000000010000000100001000100000001010010000100010010000000000100101000000010100100100
KD_Akari_20x20_V1-B22-P6,1,22,6,20,20,2052,.....#..##0....2......4..#2.#............#..........#..#0...2..###...#.#12.#.....###..2..............2.........0#....##....2.1#.....1.#..#.......#..1#..#.#1##3.0......1.#..........#10......2.#................#.#......0##..........#.2......#.21#1#.2..1#..0.......#..#.#.....#1.#....##....#1.........2..............3..##1.....1.###.#...###..#...0#..1..........#............#.22..2......2....0##..#.....,0010001000001000100001010001000000010000101000000000010000100100001000000010010000000100000010000000100100000000000010000100100001000101001000100000000100000001000100001000000000100000010000100010000001000000010010000000001000000001000010001000001010000000010001001000001000010010000100000000010000010000000010000010000000100100000001000010010000100000001000010000100000001001001000010001000001000100
KD_Akari_20x20_V1-B22-P7,1,22,7,20,20,2052,.......1....#........2................2.....1##......###.....3.##.#.#..2.#.#1.3........3....#.......#....2.#....2.1....#....................#.#..#.#0..##.1..#.##..#....1..3....#..1...#...#....#...1...2.#.##.2....#.#1.2.#.........##................#2..##...........1..........#.....#2.0..........#.21....#............#............10.........#.#....1....1....#.#.#1.#.11....0#.3.##.....................,0100000010000000001000001000000000000000010000000001000000101010010101001010010100000010100000000000000010000001010010000000010000000000000000010000000000010000001000010010100001001000010000010010000101010000100000001010000000010000100000000000100001000001000000100000100000000100100000000010000000010010000000010000010000000001000010000000010010000100000100101001010000100010100100000001000000000000
KD_Akari_20x20_V1-B22-P8,1,22,8,20,20,2053,#...#....##....#..####...#..1....0...21..#....#....3..#........2#.....##...2#...1..#.3..3.......1..#..#....3.2..#..#..3..#...............#.......#.#....1.#.......3#....1.##...#..1.#..#....2.....#....0#....#.....1....#..0.#..#...##.2....##.......#.3....#.#.......#...............0..3..#..#..#.#....#..#..1.......3..#.3..1...2#...##.....2#........2..3....#....#..##...#....#..#...1###..#....##....2...#,0100000010000010010000001010000100001001100100000010100100000010010000000010010001001001010000000010000001001001000010011000000100000000001000100000001001010000010001000100001001000010000100010000000000000000100000100000000001000010100000100000101010000000010001000001000000000000100100000101000010010100000000101001010000100100000000100010000100010100000010011000010010000101000000100010000000100010
KD_Akari_20x20_V1-B22-P9,1,22,9,20,20,2053,.#..3...#..#...#..#..1.#.#........#.3.2.......2......2........2..............#.....2.###....10#.#...#.#...#......#...3.#.......3....2.............2......3.......##1....0..#....##1.........#..1...........#.#2......##.1.............................22....#0.......1................0....2.#.#....2.3.3.......#..........3........................#.2...2..0#..2...2.#....1....##....#.......#............1...,1001010001000010100000101000000001000101000001000000100010000100001000000000000000100000000100000100000100010000000010100000001010000100000000100000000010000100000000100000010000010001000000100000100001000001000000000010000000100000000000000000010010000000100010000001000000000000001000100001010101000001000000000010100000000100000000000000010010010000100100100010001000000100010010000000000000010001
KD_Akari_20x20_V1-B22-P10,1,22,10,20,20,2053,#.#..3........#..#.#.......##..##........#..###......#11..#.........4..#........00.....2.21.2.....10......................00............#0.......#..####..2..............##.........##..3..........2..###1..1..........2..1#.........##..............2..####..#.......1#............#1......................##.....#.#3.2.....1#........#..#.........2..1##......#1#..#........#3..##.......#.#..2........#..1.#,0100101000000001001000000100001000100000101000001000000010010000000101001000000000010000100100000100000001000000000000001000000000000010000101000001000001000010000010000000000100000001010000000000100000100000000000100100000010000000000100001000001000001000000101000100000000000010000000000010000000000010000010010000010001000000001010000000100100001000000010010000010001000010000001001000100000010010
KD_Akari_20x20_V1-B22-P11,1,22,11,20,20,2054,.#....#.....#....#........#.2.....#..#.2#1..#......2...3.......2#..#...#..21#.....3#..21.##.....#1...#.#..#1..1...................1...11..###.......0.....#1#.....21........0.....2.....0##..#0....#........3....##..111.....#.....0........21.....###.....#.......#0#..2#...1...................#..#1..2.#...##.....12.##..#3.....2#3..#...1..#2.......#...1......1..#0#.1..3.....2.1........#....#.....0....#.,1000100010000010000101000001000100010010000100000010001010000010001001000100010001000100100000010001101010000100001000000000000100001000100000010000001000000010010000100000000100010010000010000010010000010100000010001000100010000001000000100100000001000000100000010001000001000000000010000010000101011000010000010010001000100010010001000100000101000010000010000100100010001000001010000100000100010001
KD_Akari_20x20_V1-B22-P12,1,22,12,20,20,2054,.2................#....#..#.##12.#..1.......#.1..2#..1.#.....#................1...#..............#.......1..####..2..........1...11...#..........................01.#.#.#..1.0.1.2#.....1..1#..##..#........#..##..##..#.....11.#.#.2..0.2.1.0#..........................1...##...#..........1..1#1#..#.......2..............1...1................1.....2.#..2#..#.#.......#..#.###2.#..2....#................2.,1000000000100000000001001000000010010010001001001001001001000000000001000000000001000000001000000010001000100000010100000000100010010000010000000000000000000000000000010010000010000010010000000000010001000010000001000010000100010100001000000000000000000000000000001000100100000100001000100000010100000100000000100000001000000000010000000000001001001001001001000100100000001001001000000000000000001001
KD_Akari_20x20_V1-B22-P13,1,22,13,20,20,2054,#...1..##..#1..#...#..#..............1..2.1..1..3..#..1..#.2.....###.#2.###......0................0..0..2.3.0..#.#.2..0...........................#.###1.#.........0....0##1....1.............................................1..3..##1#..3..1........2..##..#......#..................#.....#.#.13.#.1.....#...#..........#...#..2.#...#..#...#.2.........1#####.......#...3.#......2.2...#...1............0...,0010010001000100010010000000100000000001010010010010100100100000000010010000000000000010000000000000000101000010001010000000001000000000000000100001000010000001100000000000000001000000000000010000000000000000001000000000010010100000010100100000010000000010000000000000001000000000100000101001010000010010000000100000010010010001010010001001000010000000000100000010010000001010010010001000000000000001
KD_Akari_20x20_V1-B22-P14,1,22,14,20,20,2054,#......#..2.#..#2..#......##......2........2..#.............2..#...#......1.#2..#......#.2....#......2.11.....##....................1....#1.#.....#........#1.##.....#....2.........2....#..2......3........1......#..#....2.........2....#.....##.#1........#.....#.#2....#....................#0.....12.3......1....#.#......#..2#.#......1...#..2.............#..2........3......##......#..2#..#.2..#......#,0000001001010010010000010000000001001000100010010000000000000100001000000001001000010000101000000100100001000000100000000100000000000000100100001000001000000000100000000100000100000001000100000010000110000000100010010000000010000010000000010010000001000000100010010000000000000010000001000000001001010010000100010000100001001000010001000010000001000000000100010001001000000000100000100100101001000000
